Va,Ib,Ib_eff,v_e0,eta_div,T_axial,Isp_ax,P_elec,mdot,gas,thruster_type
2894.7368421052633,1.2365025114423323,0.8222741701091509,65212.91578336038,0.9961995224174713,0.07272244013006494,6622.331861247134,3579.349375227804,1.1194082282595862e-06,Xenon,ion
2894.7368421052633,1.6351214022614597,1.0873557325038707,65212.91578336038,0.9961995224174713,0.0961664187342757,6622.331861247134,4733.246164441068,1.4802787175577807e-06,Xenon,ion
2894.7368421052633,2.1622455073017246,1.4378932623556469,65212.91578336038,0.9961995224174713,0.1271681763653135,6622.331861247134,6259.131731662887,1.9574852375896345e-06,Xenon,ion
2894.7368421052633,2.8593018398391052,1.901435723493005,65212.91578336038,0.9961995224174713,0.1681641605555134,6622.331861247134,8276.926378481621,2.588531747388159e-06,Xenon,ion
2894.7368421052633,3.7810724932478514,2.5144132080098207,65212.91578336038,0.9961995224174713,0.2223762713566281,6622.331861247134,10945.20984887536,3.423012587051288e-06,Xenon,ion
2894.7368421052633,5.000000000000001,3.325,65212.91578336038,0.9961995224174713,0.29406507248107827,6622.331861247134,14473.684210526319,4.526510127965046e-06,Xenon,ion
3078.9473684210525,0.1,0.06649999999999999,67255.8718653969,0.9961995224174713,0.0060655477821534454,6829.792806532012,307.89473684210526,9.053020255930088e-08,Xenon,ion
3078.9473684210525,0.13223761271250095,0.08793801245381312,67255.8718653969,0.9961995224174713,0.008020935585055762,6829.792806532012,407.1526496674371,1.1971497864821093e-07,Xenon,ion
3078.9473684210525,0.174867862159014,0.11628712833574431,67255.8718653969,0.9961995224174713,0.010606693734885219,6829.792806532012,538.4089440159115,1.5830822982367445e-07,Xenon,ion
3078.9473684210525,0.23124108632046694,0.1537753224031105,67255.8718653969,0.9961995224174713,0.014026038582738617,6829.792806532012,711.9791341972272,2.0934302384624656e-07,Xenon,ion
3078.9473684210525,0.3057876921606392,0.20334881528682508,67255.8718653969,0.9961995224174713,0.01854769857994786,6829.792806532012,941.504210073547,2.7683021711443814e-07,Xenon,ion
